Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
286251,B2Ir2O18Tb6,be62bad657,Tb3BIrO9,"['B', 'O', 'Tb', 'Ir']",28,347.1481,7.8811,6,P6_3,173,hexagonal,-232.4299,-3.0187,-0.0764,3D,0.0995,True,0.0,,-0.0764,-0.0268
287563,B2La6Mo2O18,bf3f6b0722,La3BMoO9,"['B', 'O', 'Mo', 'La']",28,388.8538,5.7006,6,P6_3,173,hexagonal,-246.3944,-3.3095,-0.0084,3D,2.8321,True,0.0,,-0.0084,-0.0084
294353,B4O16Sr4Tb1Y3,c3d2f13836,Sr4TbY3(BO4)4,"['B', 'O', 'Sr', 'Y', 'Tb']",28,395.6174,4.5136,m,Pm,6,monoclinic,-234.5416,-3.4952,-0.0073,intercalated ion,,True,0.0,,-0.0073,-0.0055
296522,B8Ce1O20Pb3,c53973770f,CeB8Pb3O20,"['B', 'O', 'Ce', 'Pb']",32,307.6172,6.306,1,P1,1,triclinic,-249.3246,-2.4956,-0.0124,3D,0.0016,True,0.0,,-0.0124,-0.0124
298198,B8Gd3Li12O24Y1,c655ae0334,Li12Gd3Y(BO3)8,"['Li', 'B', 'O', 'Y', 'Gd']",48,514.2256,3.5987,1,P1,1,triclinic,-386.6515,-2.9763,-0.0172,intercalated ion,3.2926,True,0.0,,-0.0172,-0.0005
305688,B4Ca4Lu1O16Sc3,cb5330a076,Ca4LuSc3(BO4)4,"['B', 'O', 'Ca', 'Sc', 'Lu']",28,337.9162,3.7808,m,Pm,6,monoclinic,-236.0444,-3.5221,-0.0056,intercalated ion,4.2559,True,0.0,,-0.0056,-0.0042
311099,B3Cd5F1O9,cee8bcce26,Cd5B3O9F,"['B', 'O', 'F', 'Cd']",18,226.1437,5.5621,m,Cm,8,monoclinic,-109.401,-2.1281,-0.003,3D,1.5936,True,0.0,,-0.003,-0.003
317734,B10Cd1La2O19,d3467c2a9a,La2CdB10O19,"['B', 'O', 'Cd', 'La']",32,337.1654,3.9514,2,C2,5,monoclinic,-267.4871,-2.9965,-0.0039,3D,4.5472,True,0.0,,-0.0039,-0.0035
327862,B10Ba6Mg2O28P2,da0f194ac4,Ba3MgB5PO14,"['B', 'O', 'Mg', 'P', 'Ba']",48,627.1119,3.947,mm2,Pmn2_1,31,orthorhombic,-381.0574,-3.1287,-0.0103,intercalated ion,5.2215,False,0.0,,-0.0103,-0.0103
333021,B2O20Pm8Si2,dd859e5adb,Pm4SiBO10,"['B', 'O', 'Si', 'Pm']",32,433.5439,5.9665,2,P2_1,4,monoclinic,-273.6875,-3.5161,-0.0681,3D,0.3426,True,0.0,,-0.0681,-0.0129
334036,As2B2O7Sr1,de2f2cfb5b,SrB2As2O7,"['B', 'O', 'As', 'Sr']",12,150.1121,4.1049,32,R32,155,trigonal,-89.2368,-2.5195,-0.0181,intercalated ion,3.7923,True,0.0,,-0.0181,-0.0181
347425,Ac6B2Mo2O18,e71d77ef8e,Ac3BMoO9,"['B', 'O', 'Mo', 'Ac']",28,398.9171,7.757,6,P6_3,173,hexagonal,-241.0214,-3.2922,-0.2397,3D,,True,0.0,,-0.2397,-0.2397
348215,B20Be8O44Tm4,e7a18354c2,TmBe2B5O11,"['Be', 'B', 'O', 'Tm']",76,758.6528,3.651,mm2,Pna2_1,33,orthorhombic,-634.5881,-3.0983,-0.0223,intercalated ion,,False,0.0,,-0.0223,-0.0223
348316,B2La6O18Tc2,e7b449be88,La3TcBO9,"['B', 'O', 'Tc', 'La']",28,373.056,5.9603,6,P6_3,173,hexagonal,-243.5583,-3.2428,-0.0772,3D,0.5417,True,0.0,,-0.0772,-0.0772
355904,Ac26B8O51,eca214bf14,Ac26B8O51,"['B', 'O', 'Ac']",85,1414.0424,7.9906,1,P1,1,triclinic,-722.8455,-3.646,-0.1289,3D,,True,0.0,,-0.1289,-0.1289
361831,B20Be8Gd4O44,f08e6b3659,GdBe2B5O11,"['Be', 'B', 'O', 'Gd']",76,758.6528,3.5487,mm2,Pna2_1,33,orthorhombic,-672.2298,-3.0872,-0.0269,intercalated ion,,True,0.0,,-0.0269,-0.0021
364248,B8Gd2Li12Np2O24,f227a4bdef,Li6GdNp(BO3)4,"['Li', 'B', 'O', 'Gd', 'Np']",48,519.5898,4.2897,2,P2_1,4,monoclinic,-388.5782,-2.9033,-0.0183,intercalated ion,,True,0.0,,-0.0183,-0.0047
367200,B18Na2O30Pb2,f420fcaa65,NaB9PbO15,"['B', 'O', 'Na', 'Pb']",52,603.0185,3.1254,3m,R3c,161,trigonal,-421.4026,-2.7434,-0.0111,intercalated ion,,True,0.0,,-0.0111,-0.0111
369926,B20Be8O44Tm2Y2,f608caeaa9,YTmBe4(B5O11)2,"['Be', 'B', 'O', 'Y', 'Tm']",76,753.9559,3.3212,2,P2_1,4,monoclinic,-638.3911,-3.096,-0.0111,intercalated ion,inf,True,0.0,,-0.0111,-0.0111
375240,B2Br2F8O4,f98eb6feee,BBr(OF2)2,"['B', 'O', 'F', 'Br']",16,250.8074,2.6312,m,Cc,9,monoclinic,-82.0772,-1.8976,-0.0213,0D,2.2416,False,0.0,,-0.0213,-0.02
378188,B4Cs1Li4O30P8Rb3,fb7b3cf865,CsRb3Li4B4(P4O15)2,"['Li', 'B', 'O', 'P', 'Rb', 'Cs']",50,733.9421,2.688,1,P1,1,triclinic,-367.6401,-2.7541,-0.0052,intercalated ion,,True,0.0,,-0.0052,-0.004
381225,B18Na2O30Sr2,fd8a36a9e2,NaSr(B3O5)3,"['B', 'O', 'Na', 'Sr']",52,599.9991,2.4792,3m,R3c,161,trigonal,-426.4138,-2.9176,-0.0079,intercalated ion,5.6533,True,0.0,,-0.0079,-0.0079
382122,As5B1Ca5O20Sr1,fe21604243,SrCa5B(AsO4)5,"['B', 'O', 'Ca', 'As', 'Sr']",32,474.2783,3.4781,1,P1,1,triclinic,-224.6237,-2.6241,-0.0031,intercalated ion,3.6236,True,0.0,,-0.0031,-0.0031
384226,B6Ba10H2O18,ff949b02f4,Ba5B3HO9,"['H', 'B', 'O', 'Ba']",36,619.6697,4.6309,222,C222_1,20,orthorhombic,-261.7806,-2.9629,-0.0236,intercalated ion,3.7092,True,0.0,,-0.0236,-0.0236
